    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  3 3     2
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  3 3     2
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  1 1     2
    1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  3 3     2
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 1     2
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000  2 1     2
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     2
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3     2
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  3 3     2
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  3 3     2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     2
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     2
    1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1     3
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     3
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000  2 1     3
    1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1     3
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  2 1     3
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  3 3     3
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     3
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 2     3
    0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  1 1     3
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  3 3     3
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 1     3
    0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000  1 1     3
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  3 3     3
    1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000  1 1     3
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     3
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     3
    1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     3
    0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  1 1     3
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  2 1     3
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     3
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000  1 1     4
    0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 2     4
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     4
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000  2 1     4
    1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  2 2     4
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 1     4
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000  3 3     4
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     4
    1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  1 1     4
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  2 1     4
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  3 3     4
    1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  3 3     4
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  2 1     4
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     4
    1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  1 1     4
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 1     4
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     4
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  1 1     4
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     4
    1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1     5
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3     5
    0.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 1     5
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     5
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     5
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     5
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     5
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 3     5
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 1     5
    1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  2 3     5
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     5
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3     5
    1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  1 1     5
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  3 3     5
    1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000  1 1     5
    1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000  2 1     5
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     5
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  2 3     5
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000  3 3     6
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     6
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  1 1     6
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     6
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  1 3     6
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     0.000000  2 1     6
    0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  1 1     6
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000  2 2     6
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     6
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     6
    0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  2 3     6
    1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  1 1     6
    0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000  2 1     6
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     6
    1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  1 1     6
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  1 1     6
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 2     6
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  3 3     6
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     6
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  2 1     7
    1.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     0.000000  3 3     7
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000  1 1     7
    1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     7
    1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1     7
    1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 1     7
    1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     7
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3     7
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1     7
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  2 3     7
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  1 1     7
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  3 3     7
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     7
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  3 3     7
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  2 3     7
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3     7
    1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1     7
    1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  1 1     7
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000  1 1     7
    0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000  2 2     7
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  3 3     8
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     8
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     8
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 3     8
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000  2 1     8
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1     8
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  1 1     8
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     8
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     0.000000  2 2     8
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000  2 3     8
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  2 2     8
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  3 3     8
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  3 3     8
    0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     8
    1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  3 3     8
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  1 1     8
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     8
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 1     8
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3     8
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     8
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000  3 3     9
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  2 1     9
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000  2 1     9
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     9
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1     9
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1     9
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1     9
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000  2 1     9
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 1     9
    0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     0.000000  3 3     9
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1     9
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  3 3     9
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3     9
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  3 3     9
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1     9
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1     9
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000  2 3     9
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1     9
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     9
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  3 3     9
    1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000  2 1    10
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  3 3    10
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3 3    10
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000  3 3    10
    0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 1    10
    1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  2 1    10
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  2 1    10
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  3 3    10
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    10
    1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 1    10
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3    10
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 1    10
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1    10
    1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  3 3    10
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1    10
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000  2 2    10
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1    10
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 1    10
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  2 3    10
    1.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3    10
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1    11
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    11
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    11
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000  2 2    11
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  1 1    11
    1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000  2 2    11
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1    11
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000  2 1    11
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    11
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  3 3    11
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000  2 1    11
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  1 1    11
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  1 1    11
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  3 3    11
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1    11
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    11
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  2 1    11
    0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     0.000000  2 3    11
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  1 1    11
    1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  1 1    11
    1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000  1 1    12
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 1    12
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  3 3    12
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 3    12
    1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000  2 1    12
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1    12
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000  2 3    12
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    12
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  3 3    12
    1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2    12
    1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  1 1    12
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1    12
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  3 3    12
    1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1    12
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3    12
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  1 1    12
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  3 3    12
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    12
    1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  2 1    12
    0.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000  1 1    12
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     0.000000  3 3    13
    1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000  1 1    13
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1    13
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    13
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000  1 1    13
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000  3 3    13
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  2 1    13
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    13
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  2 1    13
    0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000  2 2    13
    0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    13
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1    13
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    13
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 2    13
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  3 3    13
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 1    13
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000  2 2    13
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    13
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000  3 3    13
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 1    13
    1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  3 3    14
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  3 3    14
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    14
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000  2 2    14
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    14
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 1    14
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  1 3    14
    0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    14
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  3 3    14
    1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3 3    14
    0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000  3 3    14
    0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000  3 3    14
    0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000  2 1    14
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  2 1    14
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 1    14
    0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    14
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000  1 1    14
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000  3 3    14
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    14
    1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  3 3    14
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  3 3    15
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2    15
    1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000  2 1    15
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    15
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1    15
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2    15
    0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000  2 1    15
    0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000  1 1    15
    1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    15
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  3 3    15
    1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000  3 3    15
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  1 1    15
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  3 3    15
    1.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000  3 3    15
    1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    15
    1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1    15
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000  1 1    15
